Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est206,2019,30,31,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est207,2019,30,31,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est208,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est209,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est210,2019,125,75,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),NA
T7_est211,2019,125,75,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est212,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est213,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est1,2019,44435,390,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Total,Total: Occupied housing units,All,All,All
T7_est2,2019,34700,618,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,All,All,All
T7_est3,2019,3220,324,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est4,2019,655,131,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est5,2019,195,62,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est6,2019,120,50,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est7,2019,290,89,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est8,2019,865,192,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est9,2019,180,88,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est10,2019,100,48,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est11,2019,560,165,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est12,2019,240,73,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),All
T7_est13,2019,65,44,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est14,2019,70,57,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est15,2019,105,54,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est16,2019,975,180,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,All
T7_est17,2019,335,108,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est18,2019,230,88,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est19,2019,380,120,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est20,2019,485,124,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),All
T7_est21,2019,145,87,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est22,2019,40,39,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est23,2019,205,78,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est24,2019,4150,396,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,All,All
T7_est25,2019,905,141,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est26,2019,495,120,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est27,2019,280,97,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est28,2019,130,59,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est29,2019,1530,211,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est30,2019,660,168,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est31,2019,645,130,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est32,2019,225,82,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est33,2019,505,145,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),All
T7_est34,2019,145,58,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est35,2019,285,119,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est36,2019,70,58,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est37,2019,910,201,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,All
T7_est38,2019,495,137,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est39,2019,285,99,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est40,2019,130,90,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est41,2019,305,106,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),All
T7_est42,2019,110,52,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est43,2019,95,47,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est44,2019,100,75,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est45,2019,3410,335,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,All,All
T7_est46,2019,605,147,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est47,2019,425,128,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est48,2019,160,93,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est49,2019,25,24,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est50,2019,1580,261,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est51,2019,1050,220,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est52,2019,410,130,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est53,2019,115,86,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est54,2019,415,95,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),All
T7_est55,2019,270,85,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est56,2019,125,53,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est57,2019,15,25,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est58,2019,475,127,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,All
T7_est59,2019,380,135,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est60,2019,70,53,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est61,2019,25,37,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est62,2019,335,101,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),All
T7_est63,2019,115,58,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est64,2019,220,100,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est65,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est66,2019,3940,425,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,All,All
T7_est67,2019,770,167,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est68,2019,660,162,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est69,2019,95,46,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est70,2019,20,25,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est71,2019,1870,263,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est72,2019,1555,248,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est73,2019,265,88,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est74,2019,50,33,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est75,2019,415,117,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),All
T7_est76,2019,390,116,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est77,2019,25,21,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est78,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est79,2019,280,90,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,All
T7_est80,2019,240,85,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est81,2019,40,27,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est82,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est83,2019,605,136,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),All
T7_est84,2019,515,130,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est85,2019,90,43,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est86,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est87,2019,19975,643,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,All,All
T7_est88,2019,3245,266,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est89,2019,3005,260,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est90,2019,240,71,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est91,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est92,2019,11475,541,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est93,2019,10970,510,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est94,2019,485,147,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est95,2019,20,20,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est96,2019,2385,262,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),All
T7_est97,2019,2370,263,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est98,2019,15,18,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est99,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est100,2019,845,186,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est101,2019,790,184,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est102,2019,55,38,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est103,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est104,2019,2025,287,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),All
T7_est105,2019,1910,271,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est106,2019,110,57,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est107,2019,10,15,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est108,2019,9735,536,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Renter occupied,All,All,All
T7_est109,2019,2495,323,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est110,2019,65,34,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est111,2019,25,25,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est112,2019,30,27,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est113,2019,10,16,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est114,2019,970,210,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est115,2019,120,90,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
